Product ID,Customer ID,Rating,Review Text
PROD811,CUST7624,1,"Perfect gift for my friend, they loved it!"
PROD876,CUST1814,1,Highly recommended for anyone looking for this.
PROD419,CUST9701,2,"The instructions were unclear, difficult to set up."
PROD169,CUST9917,4,"Not satisfied, poor quality."
PROD220,CUST9625,1,"Perfect gift for my friend, they loved it!"
PROD487,CUST3644,1,Product does not match the description.
PROD287,CUST9336,5,"Arrived damaged, had to request a replacement."
PROD409,CUST1669,3,Fast delivery and excellent packaging.
PROD618,CUST1328,5,Sound quality is below average.
PROD540,CUST1483,1,"Shipping took too long, not satisfied."
PROD955,CUST9255,1,Would definitely buy again.
PROD288,CUST6275,2,"Fantastic build quality, feels premium."
PROD270,CUST5995,3,The item stopped working after a week.
PROD216,CUST9860,5,Product does not match the description.
PROD514,CUST4253,2,"Very easy to use, beginner-friendly."
PROD432,CUST3151,3,Would definitely buy again.
PROD457,CUST2374,5,Product does not match the description.
PROD245,CUST8363,4,"The instructions were unclear, difficult to set up."
PROD786,CUST8290,4,"Shipping took too long, not satisfied."
PROD615,CUST2712,5,"Not satisfied, poor quality."
PROD928,CUST4674,1,The item stopped working after a week.
PROD946,CUST9198,3,Fast delivery and excellent packaging.
PROD565,CUST1533,4,Too expensive for the quality provided.
PROD877,CUST3770,3,"Great product, works as expected!"
PROD589,CUST4875,1,"Battery life is very short, not as advertised."
PROD935,CUST4076,4,Would definitely buy again.
PROD107,CUST3569,2,"Shipping took too long, not satisfied."
PROD602,CUST7078,3,"Better than expected, great performance."
PROD187,CUST5577,1,Customer service was unhelpful.
PROD814,CUST5628,4,"Better than expected, great performance."
PROD403,CUST2104,5,"Very easy to use, beginner-friendly."
PROD998,CUST1264,2,Fast delivery and excellent packaging.
PROD167,CUST9446,2,"Not satisfied, poor quality."
PROD507,CUST2243,4,Fast delivery and excellent packaging.
PROD149,CUST4256,3,"Arrived damaged, had to request a replacement."
PROD564,CUST4384,5,Too expensive for the quality provided.
PROD575,CUST4136,4,"Not satisfied, poor quality."
PROD504,CUST1939,2,Sound quality is below average.
PROD310,CUST3464,4,"Perfect gift for my friend, they loved it!"
PROD817,CUST1232,1,Too expensive for the quality provided.
PROD305,CUST1560,4,Sound quality is below average.
PROD237,CUST9207,2,The item stopped working after a week.
PROD104,CUST3929,1,The item stopped working after a week.
PROD499,CUST5405,5,"Not what I ordered, very disappointed."
PROD309,CUST6595,2,"Very easy to use, beginner-friendly."
PROD963,CUST9139,4,Sound quality is below average.
PROD214,CUST3899,2,Product does not match the description.
PROD805,CUST4026,1,Sound quality is below average.
PROD445,CUST3690,5,Fast delivery and excellent packaging.
PROD650,CUST5335,2,The item stopped working after a week.
PROD588,CUST5076,4,The item stopped working after a week.
PROD652,CUST9279,2,Amazing value for money!
PROD236,CUST3104,4,The item stopped working after a week.
PROD910,CUST7853,1,"Shipping took too long, not satisfied."
PROD421,CUST8537,1,"Perfect gift for my friend, they loved it!"
PROD742,CUST6323,1,Highly recommended for anyone looking for this.
PROD522,CUST5318,3,"Very easy to use, beginner-friendly."
PROD275,CUST7337,2,"Great product, works as expected!"
PROD155,CUST8417,1,"Perfect gift for my friend, they loved it!"
PROD864,CUST1164,3,"Very easy to use, beginner-friendly."
PROD541,CUST1264,3,"The instructions were unclear, difficult to set up."
PROD865,CUST2354,1,Would definitely buy again.
PROD836,CUST2449,1,"Fantastic build quality, feels premium."
PROD747,CUST4704,2,"Not what I ordered, very disappointed."
PROD829,CUST5182,3,"Battery life is very short, not as advertised."
PROD644,CUST7434,4,"Very easy to use, beginner-friendly."
PROD503,CUST1217,1,Customer service was unhelpful.
PROD704,CUST5497,5,"Not what I ordered, very disappointed."
PROD777,CUST6052,3,"Great product, works as expected!"
PROD535,CUST3856,1,"Shipping took too long, not satisfied."
PROD913,CUST3054,3,Highly recommended for anyone looking for this.
PROD871,CUST6864,5,"Very easy to use, beginner-friendly."
PROD261,CUST7845,5,"Arrived damaged, had to request a replacement."
PROD891,CUST8177,5,Product does not match the description.
PROD105,CUST2883,5,"Battery life is very short, not as advertised."
PROD105,CUST1431,5,Customer service was unhelpful.
PROD174,CUST4710,2,Sound quality is below average.
PROD165,CUST4444,4,Amazing value for money!
PROD939,CUST1159,1,"Fantastic build quality, feels premium."
PROD404,CUST4494,3,"Very easy to use, beginner-friendly."
PROD420,CUST1884,5,Product does not match the description.
PROD624,CUST9556,5,Sound quality is below average.
PROD800,CUST1782,1,Fast delivery and excellent packaging.
PROD467,CUST4871,3,"Not what I ordered, very disappointed."
PROD300,CUST4049,3,"Perfect gift for my friend, they loved it!"
PROD114,CUST1089,1,Would definitely buy again.
PROD811,CUST6755,1,Fast delivery and excellent packaging.
PROD300,CUST3846,4,"Fantastic build quality, feels premium."
PROD483,CUST5786,5,"Fantastic build quality, feels premium."
PROD344,CUST1566,3,"Better than expected, great performance."
PROD213,CUST7867,2,Sound quality is below average.
PROD670,CUST4137,2,Product does not match the description.
PROD638,CUST5112,4,"Shipping took too long, not satisfied."
PROD157,CUST8932,1,Sound quality is below average.
PROD314,CUST9499,1,Amazing value for money!
PROD216,CUST9562,1,Sound quality is below average.
PROD746,CUST5420,1,"Fantastic build quality, feels premium."
PROD118,CUST8784,3,Would definitely buy again.
PROD327,CUST7769,2,Highly recommended for anyone looking for this.
PROD316,CUST4059,5,"Shipping took too long, not satisfied."
PROD654,CUST1484,5,Would definitely buy again.
PROD425,CUST4997,2,Customer service was unhelpful.
PROD491,CUST5898,4,"Better than expected, great performance."
PROD237,CUST2999,5,Sound quality is below average.
PROD973,CUST5967,5,Would definitely buy again.
PROD662,CUST4951,1,Product does not match the description.
PROD883,CUST5604,3,Too expensive for the quality provided.
PROD674,CUST6142,4,Product does not match the description.
PROD548,CUST3339,3,"Shipping took too long, not satisfied."
PROD389,CUST1496,3,Would definitely buy again.
PROD788,CUST9922,5,"The instructions were unclear, difficult to set up."
PROD200,CUST1733,4,"Great product, works as expected!"
PROD440,CUST6941,2,"Not satisfied, poor quality."
PROD169,CUST9760,3,Fast delivery and excellent packaging.
PROD289,CUST8574,5,Product does not match the description.
PROD598,CUST5745,5,Product does not match the description.
PROD110,CUST5712,5,"Not satisfied, poor quality."
PROD529,CUST5924,5,"Shipping took too long, not satisfied."
PROD792,CUST6594,4,Customer service was unhelpful.
PROD728,CUST9339,1,Would definitely buy again.
PROD177,CUST6425,2,Product does not match the description.
PROD743,CUST6137,5,Sound quality is below average.
PROD748,CUST5676,5,Product does not match the description.
PROD432,CUST9122,3,"Arrived damaged, had to request a replacement."
PROD855,CUST1951,5,Would definitely buy again.
PROD664,CUST9117,4,"Not what I ordered, very disappointed."
PROD611,CUST1938,2,"Not what I ordered, very disappointed."
PROD762,CUST9219,4,Sound quality is below average.
PROD644,CUST3867,1,"Shipping took too long, not satisfied."
PROD159,CUST9073,4,Highly recommended for anyone looking for this.
PROD472,CUST6676,2,Fast delivery and excellent packaging.
PROD892,CUST9814,5,"Perfect gift for my friend, they loved it!"
PROD738,CUST4233,1,Sound quality is below average.
PROD626,CUST5355,5,"Battery life is very short, not as advertised."
PROD139,CUST4737,5,"Not satisfied, poor quality."
PROD529,CUST7265,3,"Arrived damaged, had to request a replacement."
PROD636,CUST3721,2,"Shipping took too long, not satisfied."
PROD318,CUST1585,3,Sound quality is below average.
PROD124,CUST2903,3,"Great product, works as expected!"
PROD969,CUST3967,3,"Great product, works as expected!"
PROD640,CUST6042,4,Fast delivery and excellent packaging.
PROD781,CUST2160,3,"Shipping took too long, not satisfied."
PROD749,CUST4833,2,"Great product, works as expected!"
PROD135,CUST8905,4,"Very easy to use, beginner-friendly."
PROD688,CUST1676,2,Highly recommended for anyone looking for this.
PROD601,CUST6187,4,Would definitely buy again.
PROD848,CUST5882,4,Too expensive for the quality provided.
PROD275,CUST1571,4,Customer service was unhelpful.
PROD857,CUST3356,1,"Arrived damaged, had to request a replacement."
PROD875,CUST1303,2,"Battery life is very short, not as advertised."
PROD159,CUST7742,2,Fast delivery and excellent packaging.
PROD814,CUST2802,5,"Shipping took too long, not satisfied."
PROD187,CUST8191,1,"Very easy to use, beginner-friendly."
PROD560,CUST9344,5,"Better than expected, great performance."
PROD826,CUST3368,1,Too expensive for the quality provided.
PROD378,CUST1924,4,Product does not match the description.
PROD671,CUST4579,5,"The instructions were unclear, difficult to set up."
PROD755,CUST4813,3,"Fantastic build quality, feels premium."
PROD840,CUST5187,5,Would definitely buy again.
PROD292,CUST3807,1,"Arrived damaged, had to request a replacement."
PROD945,CUST8270,3,Too expensive for the quality provided.
PROD569,CUST7242,3,Customer service was unhelpful.
PROD168,CUST1597,5,"Great product, works as expected!"
PROD948,CUST5744,3,"Perfect gift for my friend, they loved it!"
PROD704,CUST9354,1,Would definitely buy again.
PROD571,CUST8972,5,The item stopped working after a week.
PROD556,CUST2159,5,"Shipping took too long, not satisfied."
PROD638,CUST6756,1,Fast delivery and excellent packaging.
PROD869,CUST1031,4,Product does not match the description.
PROD242,CUST2243,3,"The instructions were unclear, difficult to set up."
PROD843,CUST1860,5,The item stopped working after a week.
PROD843,CUST4075,1,"Perfect gift for my friend, they loved it!"
PROD142,CUST7509,2,The item stopped working after a week.
PROD919,CUST9731,3,Amazing value for money!
PROD174,CUST3025,2,Would definitely buy again.
PROD380,CUST5986,2,Fast delivery and excellent packaging.
PROD194,CUST1379,4,"Great product, works as expected!"
PROD761,CUST8852,1,"Very easy to use, beginner-friendly."
PROD348,CUST1434,1,Highly recommended for anyone looking for this.
PROD238,CUST3353,2,Fast delivery and excellent packaging.
PROD417,CUST5167,5,Customer service was unhelpful.
PROD714,CUST7425,5,"Arrived damaged, had to request a replacement."
PROD820,CUST4349,4,"Arrived damaged, had to request a replacement."
PROD770,CUST6034,2,"The instructions were unclear, difficult to set up."
PROD939,CUST3784,2,Fast delivery and excellent packaging.
PROD109,CUST8912,2,"Better than expected, great performance."
PROD917,CUST5034,3,"Very easy to use, beginner-friendly."
PROD504,CUST4486,4,Sound quality is below average.
PROD441,CUST5435,5,"Shipping took too long, not satisfied."
PROD134,CUST2533,2,"Great product, works as expected!"
PROD782,CUST7616,5,"Arrived damaged, had to request a replacement."
PROD420,CUST3758,5,Fast delivery and excellent packaging.
PROD323,CUST4230,2,Too expensive for the quality provided.
PROD954,CUST1438,5,Too expensive for the quality provided.
PROD867,CUST9829,4,Amazing value for money!
PROD816,CUST7602,3,Too expensive for the quality provided.
PROD818,CUST6086,5,"Not satisfied, poor quality."
PROD390,CUST2931,5,"Shipping took too long, not satisfied."
PROD683,CUST9291,4,"Great product, works as expected!"
PROD566,CUST2483,2,"Arrived damaged, had to request a replacement."
PROD464,CUST3962,3,"Arrived damaged, had to request a replacement."
PROD679,CUST1261,1,"Shipping took too long, not satisfied."
PROD305,CUST6198,2,The item stopped working after a week.
PROD837,CUST3168,5,"Battery life is very short, not as advertised."
PROD612,CUST7439,2,"Battery life is very short, not as advertised."
PROD609,CUST1833,2,Sound quality is below average.
PROD941,CUST4868,5,"Not satisfied, poor quality."
PROD696,CUST5011,4,Would definitely buy again.
PROD467,CUST5469,2,"Battery life is very short, not as advertised."
PROD574,CUST3785,5,Product does not match the description.
PROD746,CUST2412,5,"Not what I ordered, very disappointed."
PROD464,CUST3537,4,"Better than expected, great performance."
PROD783,CUST4154,4,Amazing value for money!
PROD988,CUST2819,1,Would definitely buy again.
PROD420,CUST9871,2,"Perfect gift for my friend, they loved it!"
PROD233,CUST2595,5,The item stopped working after a week.
PROD424,CUST1438,5,"Not what I ordered, very disappointed."
PROD888,CUST5154,1,"Battery life is very short, not as advertised."
PROD927,CUST3000,4,Sound quality is below average.
PROD210,CUST8678,4,"Fantastic build quality, feels premium."
PROD278,CUST3717,5,Customer service was unhelpful.
PROD811,CUST7189,1,Sound quality is below average.
PROD110,CUST7778,3,"Arrived damaged, had to request a replacement."
PROD544,CUST5507,4,"Not what I ordered, very disappointed."
PROD135,CUST4924,5,Customer service was unhelpful.
PROD345,CUST7369,3,Product does not match the description.
PROD828,CUST8725,5,"Better than expected, great performance."
PROD106,CUST1143,3,Customer service was unhelpful.
PROD336,CUST8856,5,"The instructions were unclear, difficult to set up."
PROD865,CUST1164,2,Too expensive for the quality provided.
PROD416,CUST3563,1,"Better than expected, great performance."
PROD402,CUST3092,2,"Shipping took too long, not satisfied."
PROD313,CUST3556,1,"Fantastic build quality, feels premium."
PROD362,CUST3322,3,Too expensive for the quality provided.
PROD330,CUST3801,5,"The instructions were unclear, difficult to set up."
PROD817,CUST1300,5,"Very easy to use, beginner-friendly."
PROD561,CUST5056,4,Too expensive for the quality provided.
PROD882,CUST2140,1,"Not satisfied, poor quality."
PROD806,CUST1214,3,Too expensive for the quality provided.
PROD209,CUST5311,4,Sound quality is below average.
PROD642,CUST4892,4,Highly recommended for anyone looking for this.
PROD107,CUST5591,2,Too expensive for the quality provided.
PROD311,CUST4288,5,Amazing value for money!
PROD343,CUST8320,2,Too expensive for the quality provided.
PROD102,CUST2950,3,The item stopped working after a week.
PROD179,CUST9035,1,Product does not match the description.
PROD478,CUST4787,5,"Not what I ordered, very disappointed."
PROD697,CUST7593,5,Too expensive for the quality provided.
PROD761,CUST9956,1,Customer service was unhelpful.
